image_path,category,lbp_hist_1,lbp_hist_2,lbp_hist_3,lbp_hist_4,lbp_hist_5,lbp_hist_6,lbp_hist_7,lbp_hist_8,lbp_hist_9,lbp_hist_10,lbp_hist_11,lbp_hist_12,lbp_hist_13,lbp_hist_14,lbp_hist_15,lbp_hist_16,lbp_hist_17,lbp_hist_18,lbp_hist_19,lbp_hist_20,lbp_hist_21,lbp_hist_22,lbp_hist_23,lbp_hist_24,lbp_hist_25,lbp_hist_26,hog_mean,hog_std,hog_median,hog_min,hog_max,hog_feature_1,hog_feature_2,hog_feature_3,hog_feature_4,hog_feature_5,hog_feature_6,hog_feature_7,hog_feature_8,hog_feature_9,hog_feature_10,hog_feature_11,hog_feature_12,hog_feature_13,hog_feature_14,hog_feature_15,hog_feature_16,hog_feature_17,hog_feature_18,hog_feature_19,hog_feature_20,hog_feature_21,hog_feature_22,hog_feature_23,hog_feature_24,hog_feature_25,hog_feature_26,hog_feature_27,hog_feature_28,hog_feature_29,hog_feature_30,hog_feature_31,hog_feature_32,hog_feature_33,hog_feature_34,hog_feature_35,hog_feature_36,hog_feature_37,hog_feature_38,hog_feature_39,hog_feature_40,hog_feature_41,hog_feature_42,hog_feature_43,hog_feature_44,hog_feature_45,hog_feature_46,hog_feature_47,hog_feature_48,hog_feature_49,hog_feature_50,hog_pixel_1,hog_pixel_2,hog_pixel_3,hog_pixel_4,hog_pixel_5,hog_pixel_6,hog_pixel_7,hog_pixel_8,hog_pixel_9,hog_pixel_10,hog_pixel_11,hog_pixel_12,hog_pixel_13,hog_pixel_14,hog_pixel_15,hog_pixel_16,hog_pixel_17,hog_pixel_18,hog_pixel_19,hog_pixel_20,hog_pixel_21,hog_pixel_22,hog_pixel_23,hog_pixel_24,hog_pixel_25,hog_pixel_26,hog_pixel_27,hog_pixel_28,hog_pixel_29,hog_pixel_30,hog_pixel_31,hog_pixel_32,hog_pixel_33,hog_pixel_34,hog_pixel_35,hog_pixel_36,hog_pixel_37,hog_pixel_38,hog_pixel_39,hog_pixel_40,hog_pixel_41,hog_pixel_42,hog_pixel_43,hog_pixel_44,hog_pixel_45,hog_pixel_46,hog_pixel_47,hog_pixel_48,hog_pixel_49,hog_pixel_50,hog_pixel_51,hog_pixel_52,hog_pixel_53,hog_pixel_54,hog_pixel_55,hog_pixel_56,hog_pixel_57,hog_pixel_58,hog_pixel_59,hog_pixel_60,hog_pixel_61,hog_pixel_62,hog_pixel_63,hog_pixel_64,hog_pixel_65,hog_pixel_66,hog_pixel_67,hog_pixel_68,hog_pixel_69,hog_pixel_70,hog_pixel_71,hog_pixel_72,hog_pixel_73,hog_pixel_74,hog_pixel_75,hog_pixel_76,hog_pixel_77,hog_pixel_78,hog_pixel_79,hog_pixel_80,hog_pixel_81,hog_pixel_82,hog_pixel_83,hog_pixel_84,hog_pixel_85,hog_pixel_86,hog_pixel_87,hog_pixel_88,hog_pixel_89,hog_pixel_90,hog_pixel_91,hog_pixel_92,hog_pixel_93,hog_pixel_94,hog_pixel_95,hog_pixel_96,hog_pixel_97,hog_pixel_98,hog_pixel_99,hog_pixel_100
dataset\kapas\kapas 14.jpg,kapas,0.0070938897168405365,0.0029806259314456036,0.004411326378539493,0.0065772478887232986,0.00747143566815698,0.009100844510680576,0.01124689518132141,0.019115747640337806,0.028355688027819174,0.04606060606060606,0.07757575757575758,0.1412220566318927,0.1872627918529558,0.15219076005961252,0.07604570293094884,0.04981619473422752,0.03081967213114754,0.02388474913065077,0.013571783407848982,0.011087928464977645,0.008286140089418779,0.005206159960258321,0.003338301043219076,0.0018479880774962742,0.020526577247888724,0.05490312965722802,0.10414495219642303,0.130121507443663,0.0421782365050343,0.0,0.7582401856691998,0.02329253107316222,0.07751459145776811,0.0,0.1395639545501165,0.0008857045794880888,0.0,0.2165334540017102,0.09929716878496746,0.25223207291784117,0.014852794460347105,0.0,0.05163988103674389,0.0,0.2508191052619107,0.07890078628421653,0.2196036563356511,0.3232132753403124,0.0544739437707944,0.030873160514882828,0.07139119286945567,0.009480068513380483,0.03400825957827875,0.07982602687609644,0.0,0.06768483015736387,0.4654857760586388,0.528255420494705,0.05287185628464527,0.0,0.0024034297091870254,0.04532769581626896,0.030310805583232184,0.0,0.03797118523761642,0.0,0.022389570579426112,0.3140141387718621,0.06277786732223166,0.0,0.4164184477340509,0.33870995285535627,0.07875942116408072,0.17614859991378495,0.3328296612923708,0.08571042262668198,0.008780496907572008,0.013746657538781118,0.04083190708742299,0.2896971476534146,0.0,0.0,0.0,0.0,0.0,0.0,0.09363861385906566,0.0,0.030778588574924822,0.0,0.0,0.0,0.20891624076788212,0.0,0.0,0.0,0.0,0.0,0.0,0.03713725363261888,0.0,0.0,0.0,0.0,0.0,0.9163473749962782,0.0,0.0,0.0,0.0,0.0,0.0,0.09527739912958111,0.0,0.0,0.0,0.0,0.0,0.2728120531321385,0.0,0.0,0.0,0.0,0.30169148381104655,0.0,0.03960861976003351,0.0,0.0,0.0,0.0,0.0,0.5163930779838606,0.0,0.0,0.18381749599886515,0.0,0.0,0.0,0.12623871514863994,0.0,0.0,0.0,0.0,0.046669135146330004,0.6283958150866094,0.0,0.0,0.0,0.0,0.27675918309297876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0997158528462577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06841297535089592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dataset\kapas\kapas 16.jpg,kapas,0.056304,0.01958,0.025004,0.022872,0.018144,0.015316,0.013208,0.014288,0.016256,0.01998,0.02618,0.041088,0.058572,0.047504,0.028804,0.02206,0.016524,0.015084,0.013688,0.016172,0.020448,0.025648,0.024904,0.01594,0.066568,0.339864,0.13724418564693294,0.09456115099722488,0.12960518397425136,0.0,0.8528576565161595,0.2579892465100678,0.18830788155397982,0.079260631445864,0.2394249785791941,0.24729592383056836,0.13866889853292017,0.26090745837533463,0.01951472541640554,0.0,0.0,0.12064167720917203,0.23205831694348325,0.027276266760399483,0.11140471863661791,0.26742127033843216,0.19454263097943725,0.015888106731142815,0.0707482474741915,0.1238937913132179,0.21744197957585243,0.034007994509909795,0.015985144365922306,0.1995570480608793,0.12804853265276217,0.21984835602656294,0.06497972687398461,0.18958867423175638,0.05524031947591779,0.002139922404256742,0.04329746326179175,0.13619087840083413,0.28791486385571397,0.12114709915864659,0.32180338513568435,0.14388791386094463,0.23159487929578323,0.20544450551945567,0.16582191982067096,0.22822533358491945,0.28505331625757857,0.0,0.1457250152296737,0.0,0.052743689789364806,0.2573298554528177,0.13269330778617505,0.23820194872428613,0.0,0.23697832830781176,0.019381882298541826,0.0,0.2208501497902737,0.0,0.0,0.34496221900407237,0.0,0.0,0.0,0.0,0.22106808505085973,0.19155602595093107,0.0,0.1467665034699274,0.0,0.0,0.09147354720048567,0.0,0.0,0.38360551968353285,0.0,0.017700765014262442,0.17322114931891658,0.0,0.0,0.0,0.24376207439886952,0.0773669244071254,0.0,0.44105402172865316,0.0,0.0,0.07210827218977944,0.11619365018702743,0.03776827700382517,0.0,0.0,0.0,0.4159582748073971,0.0,0.18059572730161394,0.3686632643058448,0.0,0.8617729975032993,0.1312275790963154,0.0,0.0,0.0,0.0,0.05909948229021763,0.0,0.13765073222015026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20460473433820958,0.0,0.2941655810575314,0.49177195817699115,0.0,0.2896967984669569,0.0,0.0,0.3300307936937032,0.4857680510689049,0.10865410085831162,0.6088008484983392,0.0,0.0,0.42493681475912437,0.0,0.5991470129665482,0.14808810975198144,0.0,0.27628571577854666,0.14024186578578013,0.4113284590172957,0.0,0.0,0.593923336787959,0.0,0.0,0.3355940377449546,0.0,0.0,0.0,0.0,0.14179518078453085,0.2759353648362949,0.0,0.25884550308464516,0.0,0.0,0.0
dataset\kapas\kapas 17.jpg,kapas,0.008395061728395062,0.002745679012345679,0.003674074074074074,0.004641975308641975,0.0064790123456790125,0.005175308641975309,0.006380246913580247,0.0137679012345679,0.022004938271604938,0.03379753086419753,0.045846913580246916,0.08624197530864197,0.08568888888888888,0.1001283950617284,0.03247407407407407,0.03340246913580247,0.021767901234567903,0.030558024691358026,0.01062716049382716,0.010034567901234567,0.008849382716049382,0.009817283950617284,0.007565432098765432,0.004760493827160494,0.3420641975308642,0.06311111111111112,0.09327638407915737,0.1334910621323083,0.01956683584707445,0.0,0.9999999987499999,0.0,0.11339390219207353,0.09624391499536769,0.36889236925270547,0.0,0.0,0.0,0.0,0.10990046381969679,0.09590592670370439,0.14406800376645934,0.0,0.05455824799773373,0.12743407188628786,0.0,0.0,0.16103926374773042,0.047930520515050166,0.0,0.019282203485498268,0.0,0.2763070159372662,0.2873636757096319,0.07125124192153635,0.0,0.0,0.004815216514771265,0.0,0.021263440010437756,0.01466686199358734,0.28366396127909177,0.0,0.2321040237263475,0.07897679569891232,0.015473688309927923,0.5128919279583073,0.10878638207029619,0.0,0.0,0.0,0.0,0.151491973533528,0.08902083469776052,0.0,0.0,0.0,0.0671833811521724,0.0,0.1928944437994426,0.25118850776668794,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23955313979547072,0.0,0.0,0.0,0.0,0.0,0.05492792977288594,0.5711501673077517,0.0,0.0,0.0,0.044712938652769305,0.0,0.0,0.4111199020601145,0.25535672603215803,0.0,1.0,0.939442978839635,0.0,0.5419518330986698,0.0,0.09079324943796982,0.0,0.0,0.0,0.0,0.0,0.15207638982638919,0.0,0.0,0.0,0.0,0.0,0.14605158322842304,0.0,0.008576682546117938,0.0,0.0,0.22125305977919568,0.0,0.0,0.20220952428718192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25109184078575475,0.0,0.8444405499145755,1.0,0.0,0.2300001650936796,0.5327737139471638,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7753699085521828,0.0,0.12237018033666669,0.0,0.0,0.0,0.0,0.08543751255212229,0.0,0.0,0.05677053284501366,0.0,0.0,0.3336729336466289,0.9091386678720998,0.0,0.0,0.0,0.9576770084567101,0.0,0.0,0.0,0.3577940300167157,0.0
dataset\kapas\kapas 18.jpg,kapas,0.0121533203125,0.0105615234375,0.016552734375,0.008388671875,0.007412109375,0.00560302734375,0.00450439453125,0.008173828125,0.008291015625,0.011591796875,0.01156982421875,0.021826171875,0.02572021484375,0.052158203125,0.02262451171875,0.036728515625,0.03364990234375,0.0496533203125,0.03021240234375,0.02380615234375,0.02349365234375,0.0254736328125,0.02123291015625,0.01427490234375,0.35418212890625,0.1601611328125,0.09824405161032218,0.1314034601139697,0.032501663409410415,0.0,0.9999999987499999,0.28647143004458847,0.5358686924196562,0.01517821265289558,0.138902414267701,0.0,0.054712757217368437,0.0,0.2922092727527528,0.0,0.0,0.19497943481040758,0.0,0.0,0.017525982172461096,0.14969292484800248,0.3642947111247995,0.3030618658290632,0.0,0.335111521079571,0.0,0.35134690711173666,0.11541587708638913,0.12015628894155062,0.1271437928979705,0.0,0.0,0.0,0.3502162521497515,0.09103113434644307,0.30955258412347303,0.43637863251147735,0.3511155839098533,0.02472156407158283,0.0,0.20175906610544186,0.029571396734131988,0.0,0.02365986311394199,0.046270848313997144,0.14492619248093,0.2686308111361319,0.0,0.25020105775949725,0.03858203040279847,0.3017152290988773,0.008569128046697278,0.4434134785615696,0.17642733848045405,0.2116189939355533,0.0,0.0,0.0,0.42115737406434717,0.14178844561959647,0.0341873653824337,0.0,0.0,0.23528790347057513,0.0,0.3109390246228397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4848962243972222,0.0,0.0,0.0,0.0,0.0,0.0937118559968759,0.0,0.11658019184132784,0.5898547977301736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4770019650194396,0.018392402148965085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1634864364072472,0.0,0.0,0.0,0.0,0.46073657893020914,0.31163556928797836,0.25243195672627455,0.0,0.0,0.0,0.0,0.6444708726650454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07306492064954608,0.0,0.5694526005799698,0.3133974163892608,0.0,0.0,0.0,0.13145497317821628,0.0,0.0,0.0,0.0,0.0,0.03205096386872479,0.0,0.9223956524131703,0.0,0.0,0.0,0.7479733231241141,0.0,0.0,0.0,0.0,0.8306635975298725,0.2034288572964148,0.0,0.0
dataset\kapas\kapas 19.jpg,kapas,0.021256,0.006772,0.009996,0.010088,0.009336,0.009544,0.010104,0.013448,0.018216,0.026192,0.03894,0.063132,0.065692,0.085268,0.04788,0.042512,0.0251,0.028488,0.014748,0.014548,0.013656,0.014432,0.012164,0.007956,0.239876,0.150656,0.10094023237364425,0.11485591447908784,0.05882960261504934,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,0.03417759863728775,0.3520414822931265,0.2436251268495935,0.2593024160392525,0.18091610475118938,0.40578719701471705,0.11346798724746592,0.04832916314739061,0.036838793974080075,0.10516300326503401,0.012108038252237257,0.03625581632098994,0.17679082535324392,0.04550478693046388,0.27747280981591493,0.08887699440673011,0.09674765196390576,0.0,0.164293672743556,0.0,0.0,0.17277226683388974,0.0,0.13405155389275838,0.20373650523103945,0.17754621394149614,0.0298762961875231,0.24904252042400105,0.12254942202768729,0.0,0.25688451951937774,0.29163488989374614,0.08025948985741506,0.0,0.30188052761306006,0.24221261561971622,0.042846624401033415,0.02388274428846133,0.1499190502580497,0.0026217568151960017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.15799845878585428,0.0,0.0,0.6608248130063605,0.0,0.15780411744794393,0.5012722288069436,0.0,0.0,0.0,0.13018566281359914,0.34769145571859694,0.0,0.13746108240490082,0.0,0.0,0.1076620655865687,0.26389456451403936,0.0,0.0,0.0,0.0,0.6093617589043303,0.0,0.6793978221124606,0.1689102271724356,0.0,0.5371541787290037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3230868293752742,0.0,0.0,0.09557231336896062,0.0,0.09698343635289186,0.0,0.0,0.08812713926082194,0.0,0.0,0.09300599787964495,0.0,0.0,0.45858815930261565,0.0,0.6162862751594096,0.04058736112625358,0.0,0.5678863905657063,0.390657499326421,0.33115471961315274,0.0,0.0,0.4270276273350131,0.0,0.0,0.21674190290880743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dataset\kapas\kapas 2.jpg,kapas,0.012499505557533326,0.004469759898738183,0.007990190261461177,0.009631739250820774,0.012657727146869191,0.014022388354891025,0.015268383370910962,0.021280803765673827,0.03002254657648036,0.043016494600688265,0.06402041058502432,0.11421620980182746,0.1374747834341996,0.12645860527669,0.06613662434239152,0.05197579209683161,0.03445275107788458,0.027253668763102725,0.017008820853605475,0.014971717890906214,0.011728175309520984,0.010165737114829319,0.008187967248131008,0.0045488706934061155,0.04008939519797476,0.10045093152960721,0.10962538503858224,0.1255390485991444,0.05529927028887103,0.0,0.7263282493390887,0.08563567353766607,0.06354342476476627,0.21340697984516668,0.37711030869321194,0.3071967353733929,0.03659454640230972,0.006901981762638838,0.2254966156983146,0.08826852522113783,0.02781610486487736,0.0,0.09030949233853283,0.31617549311172555,0.11396556937790032,0.0,0.0821397417796288,0.18464212657327156,0.17297628994975123,0.28698757406567005,0.14546405682223437,0.044323678353795755,0.06982176845451116,0.02996628277207841,0.24022934769006596,0.18860361927354416,0.045266225055749364,0.15128997118465293,0.005739618369640309,0.3065385543740194,0.1976236328239938,0.048073847601796546,0.15384215798202197,0.1579191265426688,0.08857890878988506,0.27260378426654236,0.3506906947659533,0.0,0.0,0.03188334220927209,0.0,0.040019398816483996,0.3868494015530652,0.01940572017896468,0.0,0.34550781794551666,0.0858830392814799,0.1009747467109784,0.047593712650271916,0.0,0.13352705372776333,0.0,0.0,0.0010284057392335628,0.3334553693277206,0.0,0.0,0.16656726120677448,0.2973366044895291,0.1397513175399446,0.0,0.0,0.061097737794399275,0.0,0.4578088094053185,0.11054339569603122,0.0,0.3787680401411414,0.0,0.0,0.31662189461438495,0.0,0.0,0.0,0.3910132291639207,0.0976525930080786,0.0,0.0,0.07660593480212653,0.20035381772851024,0.0,0.0,0.6994328100730833,0.33580845547945226,0.0,0.0,0.0,0.0036386465501036316,0.0,0.10854473098478448,0.0,0.0,0.21551073472695662,0.0,0.0,0.13643414620794272,0.0,0.0,0.0,0.7834814848519157,0.06679127083298007,0.0,0.0,0.1243539758364374,0.38922391016218905,0.0,0.0,0.08091221607404855,0.09877501735895304,0.0,0.0,0.0,0.052235835397230784,0.0,0.07069094379740175,0.0,0.0,0.0,0.0,0.0,0.08069375655221103,0.0,0.0,0.0,0.12444037479861661,0.0,0.0,0.0,0.4126598556955843,0.0,0.0,0.0,0.01807339338942813,0.0,0.0,0.0,0.0,0.0,0.0,0.6417119070119648,0.0,0.0,0.0,0.0,0.0,0.026349866744766703,0.0,0.0,0.0,0.0,0.0
dataset\kapas\kapas 3.jpg,kapas,0.015408723464004511,0.005407415823309875,0.010221034150858862,0.00983785255386515,0.01291188002289443,0.012618732703236303,0.013044787765627914,0.020722353581756482,0.027042974218041582,0.03323015119327573,0.035147131014879235,0.04614042346121774,0.043569087373978806,0.08966610145148117,0.04649948873392513,0.05003762146588665,0.039380349804604184,0.047120082145559704,0.026900419945593574,0.02536019070117409,0.020762547455567014,0.018427551346333997,0.01400836890044567,0.007598249905142458,0.1875322890786278,0.14140419173871197,0.11210074132518988,0.11910952001413362,0.07183372839037248,0.0,0.9999999987499999,0.0,0.1842286992772355,0.06968847049283236,0.05338954625442123,0.0,0.11228725881140328,0.009272581153778157,0.07270052755595638,0.058121955483012425,0.0,0.19665717925955828,0.20456222754184125,0.04143792122392947,0.28781518131942974,0.3036196825970206,0.0,0.05786132076607601,0.19721915078535046,0.010164495712646373,0.0,0.023590014958403495,0.12288925988900756,0.2698417975937564,0.04047709040655095,0.0,0.11860398183792675,0.12960656088833727,0.12113909461898544,0.2716981571046932,0.0015227419952006662,0.30057193018284584,0.11354897175324616,0.1519178531496131,0.20042311911529023,0.04970612733667575,0.16746041869597786,0.09519524579974635,0.0,0.13172703693690369,0.0,0.25668766023790685,0.0,0.10508216524063967,0.07645042005790004,0.014777406930586183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06487364985946753,0.0,0.0,0.41673020756845935,0.0,0.10298838520128784,0.0,0.0,0.0,0.0,0.0,0.022696226116942768,0.0,0.0,0.051024545672682275,0.0,0.16217820880819744,0.0,0.23434749246693792,0.0,0.0,0.0,0.0,0.025471051341773812,0.0,0.20597054081073246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07691960783606376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0672915652650273,0.0,0.0,0.062009149123304484,0.5305460500766292,0.05446485683194004,0.0,0.03927710365530668,0.0,0.452514395590474,0.0013604791412500546,0.22760784612707008,0.0,0.0,0.04851738814649244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2828163029756396,0.1956925925763213,0.0,0.02682046038138962,0.0,0.07015346760954985,0.0,0.0,0.06079942276920102,0.0,0.0,0.1237645429990091,0.26150530728218624,0.0,1.0,0.0,0.15060877238852532,0.0,0.18783415063965514,0.0,0.0,0.0,0.0,0.16063760625774737,0.0,0.0,0.0,0.0,0.0,0.0,0.11840968755936622,0.0,0.0
dataset\kapas\kapas 4.jpg,kapas,0.012266666666666667,0.005333333333333333,0.009244444444444444,0.012661728395061729,0.00991604938271605,0.01037037037037037,0.010844444444444445,0.017837037037037037,0.02542222222222222,0.03610864197530864,0.057718518518518516,0.10911604938271605,0.14421728395061728,0.13937777777777777,0.06765432098765432,0.04768395061728395,0.030103703703703705,0.02682469135802469,0.015209876543209877,0.014814814814814815,0.011140740740740741,0.010962962962962963,0.009224691358024692,0.005945679012345679,0.045096296296296294,0.1149037037037037,0.10788679935546766,0.12703627943535986,0.052763778464604214,0.0,0.6960683666916357,0.4290334112169026,0.08417486757764867,0.011564677084322975,0.06761154437872632,0.05622224087490858,0.1126108576942952,0.06756107151375816,0.36282595178460325,0.11206055317716572,0.03524529545651306,0.04351455129905526,0.032727709161141545,0.012907458176197078,0.1215595392143339,0.01138411781945236,0.0,0.02952766398345631,0.1310494182319388,0.272910422392953,0.2860205908621068,0.04186749695255081,0.3163543222673419,0.07660895327518691,0.12437403751950499,0.18274581580689778,0.07789221153309843,0.0,0.01669094337787055,0.018684022213333124,0.011402946308903055,0.25863265666015767,0.13907235708183835,0.0,0.09941779865255922,0.07489539497871366,0.0,0.17336757461059202,0.0,0.30567386015208264,0.0,0.33298197077649205,0.006208400512433817,0.02634858558019781,0.0309225745756559,0.06147670778063752,0.1839321002473546,0.09538043278122953,0.1370502256172547,0.06225112397908106,0.47634072533736094,0.0,0.0,0.6066935538358242,0.0,0.0,0.0,0.0,0.0,0.0,0.09110328668200732,0.0,0.0,0.08225199073208467,0.0,0.0,0.26510192966916885,0.039424811313671426,0.0,0.0,0.0,0.2365107794561531,0.0,0.0,0.0,0.032442750776233514,0.0,0.856949356855864,0.2671145456055671,0.0,0.22704524564279283,0.0,0.07727322897464714,0.0,0.0,0.0,0.0,0.0,0.06820812170222929,0.0,0.0,0.10850002352746008,0.0,0.0,0.040582735407709666,0.0,0.17120331221296234,0.0,0.0,0.14243360773393893,0.0,0.0,0.7883425776686206,0.0,0.0,0.12328271931592291,0.0,0.0,0.0,0.0,0.23899519758781607,0.0,0.11451458899348767,0.5170483793018738,0.0,0.0,0.10268759106590916,0.0,0.0,0.0,0.15348157612745147,0.0,0.0,0.0,0.6885847014862043,0.0,0.0,0.15941047782797768,0.0,0.0,0.0,0.0,0.0,0.0,0.16328950190810163,0.2889633842779782,0.0,0.28320363820059086,0.0,0.0,0.08288098057220541,0.49982421969325197,0.0,0.05538365984738485,0.0,0.24492046799511952,0.0,0.0,0.5493135162132665,0.06098103080968527,0.0
dataset\kapas\kapas 5.jpg,kapas,0.01418701171875,0.01191162109375,0.01640869140625,0.0093896484375,0.00791748046875,0.0069482421875,0.00569091796875,0.00911376953125,0.01024658203125,0.01442138671875,0.016201171875,0.02977783203125,0.03474853515625,0.056064453125,0.02538330078125,0.03708740234375,0.0317919921875,0.0476025390625,0.0272607421875,0.02354736328125,0.02171875,0.02485595703125,0.02138427734375,0.01473876953125,0.31002197265625,0.17157958984375,0.10074877422375517,0.13004181949364407,0.03774511295345131,0.0,0.9999999987499999,0.2859160900362777,0.535258054885284,0.014967199563340756,0.13553064866537406,0.0,0.055600709589424625,0.0,0.2928422030737735,0.0,0.0,0.16115862372010475,0.0,0.0,0.016878977517468502,0.11752106196275255,0.36456072415438084,0.30328719323416725,0.18149643632492057,0.33202351375224276,0.034460194942488365,0.03410375883448648,0.0,0.03932852342462646,0.07505364390899741,0.008020996213934078,0.17609360710977598,0.0,0.06442998753403459,0.011395969050500698,0.2989771455183441,0.4610946118670457,0.3357924911130256,0.0,0.0,0.2349411710302431,0.1259902166565374,0.0,0.02376586981560586,0.0895087523516463,0.14732081550740464,0.24846677425849334,0.0,0.24749474679926553,0.033759569080041955,0.30409713776215114,0.007310152250636522,0.4918376921151379,0.17662661190000958,0.28004551785219495,0.0,0.0,0.0,0.41458336739526497,0.14659299783710164,0.03550170012180766,0.0,0.0,0.23245782339397814,0.0,0.3067024888532679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5060800852999139,0.0,0.0,0.0,0.0,0.0,0.09358491516269533,0.0,0.0,0.5404465891264636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.019018578588078584,0.024891292162240328,0.0,0.0,0.0,0.18699096674483104,0.0,0.0,0.0,0.0,0.7303532414803402,0.07273290609106584,0.0,0.0,0.0,0.4663674338178972,0.014133928749064495,0.25033126552597396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13425922749957395,0.0,0.0,0.052038246708726865,0.0,0.08951416029432799,0.0,0.5363931443800073,0.30983916151876567,0.0,0.0,0.0,0.1306768666789886,0.0,0.0,0.0,0.0,0.0,0.029342236507756383,0.0,0.9303289780884012,0.0,0.0,0.0,0.7366232713959417,0.0,0.0,0.0,0.0,0.8244609657998911,0.18856276076926262,0.0,0.0
dataset\kapas\kapas 7.jpg,kapas,0.019916326530612243,0.00709795918367347,0.013726530612244898,0.012528571428571429,0.013428571428571429,0.012173469387755102,0.012153061224489796,0.01909387755102041,0.02283469387755102,0.027328571428571428,0.029738775510204082,0.05230612244897959,0.06940612244897959,0.09721224489795918,0.04138775510204082,0.04256326530612245,0.03336530612244898,0.0412469387755102,0.025183673469387755,0.02423265306122449,0.020414285714285715,0.019083673469387757,0.016179591836734696,0.008226530612244898,0.17313673469387755,0.14603469387755103,0.11192986724683462,0.12260361788893462,0.06683192441643838,0.0,0.9999999987499999,0.0,0.0,0.417102616777269,0.11618911799301407,0.41673978767122444,0.0,0.35396306514139814,0.15403029196507267,0.531455406868574,0.06773718169839188,0.11834218875642315,0.0,0.14787694647027053,0.04092977804504015,0.11233817679040199,0.32318234465738216,0.2436438365815411,0.06385676023679221,0.1698973341864027,0.13445715201935352,0.0013115872283186436,0.15037793803411234,0.010286527143348803,0.2816011276985012,0.2936425852971064,0.05622939844810182,0.03422197670916843,0.0,0.2628118396118359,0.0,0.17594944279628597,0.25993776397185364,0.0,0.0,0.0,0.17321419492566734,0.3689454461605832,0.10233123999373432,0.0,0.04252441641794506,0.16762173881440598,0.05029336808002822,0.01538339060849589,0.0,0.0,0.006957970535457544,0.28839791159350076,0.02454561579765555,0.0,0.14520197649994399,0.0,0.0,0.04325928782778887,0.04669699101215472,0.06369298750008467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09096118622258834,0.05929750894753094,0.0,0.0,0.0,0.0,0.0,0.034149798121640075,0.2681981969450243,0.20148856165123685,1.0,0.0,0.0,0.0,0.032983080196481246,0.0,0.12053784681016425,0.21091826423069543,0.0,0.0,0.0,0.0,0.0,0.18832047505542782,0.2961766825466642,0.0,0.0,0.16894182014108639,0.1035405875869549,0.0,0.0,0.0,0.0,0.0,0.21633140946273555,0.13530759703552847,0.11767365653864587,0.0,0.0,0.0,0.19669103512134806,0.12293857345154073,0.665717089329517,0.0,0.2108676081897631,0.28291594868008985,0.0,0.0,0.0,0.02376121905578272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17896364120764274,0.21537948695378806,0.0,0.0,0.37617098704732077,0.08065612270126221,0.0,0.0,0.0,0.0,0.7549238610229911,0.011026296898910486,0.0,0.0,0.0,0.0,0.0,0.056229035261128074,0.19388113925954542,0.6323828286189015,0.0,0.0,0.3068145540787237,0.0,0.0,0.0,0.0,0.031172101873872593,0.0
